# melange 6.0.1-54 — generated by scripts/status/extract_melange_surface.sh
Belt.MutableMap.String	forEachU
Belt.MutableMap.String	fromArray
Belt.MutableMap.String	get
Belt.MutableMap.String	getExn
Belt.MutableMap.String	getUndefined
Belt.MutableMap.String	getWithDefault
Belt.MutableMap.String	has
Belt.MutableMap.String	isEmpty
Belt.MutableMap.String	keysToArray
Belt.MutableMap.String	make
Belt.MutableMap.String	map
Belt.MutableMap.String	mapU
Belt.MutableMap.String	mapWithKey
Belt.MutableMap.String	mapWithKeyU
Belt.MutableMap.String	maxKey
Belt.MutableMap.String	maxKeyUndefined
Belt.MutableMap.String	maxUndefined
Belt.MutableMap.String	maximum
Belt.MutableMap.String	minKey
Belt.MutableMap.String	minKeyUndefined
Belt.MutableMap.String	minUndefined
Belt.MutableMap.String	minimum
Belt.MutableMap.String	reduce
Belt.MutableMap.String	reduceU
Belt.MutableMap.String	remove
Belt.MutableMap.String	removeMany
Belt.MutableMap.String	set
Belt.MutableMap.String	size
Belt.MutableMap.String	some
Belt.MutableMap.String	someU
Belt.MutableMap.String	toArray
Belt.MutableMap.String	toList
Belt.MutableMap.String	update
Belt.MutableMap.String	updateU
Belt.MutableMap.String	valuesToArray
Belt.MutableQueue	add
Belt.MutableQueue	clear
Belt.MutableQueue	copy
Belt.MutableQueue	forEach
Belt.MutableQueue	forEachU
Belt.MutableQueue	fromArray
Belt.MutableQueue	isEmpty
Belt.MutableQueue	make
Belt.MutableQueue	map
Belt.MutableQueue	mapU
Belt.MutableQueue	peek
Belt.MutableQueue	peekExn
Belt.MutableQueue	peekUndefined
Belt.MutableQueue	pop
Belt.MutableQueue	popExn
Belt.MutableQueue	popUndefined
Belt.MutableQueue	reduce
Belt.MutableQueue	reduceU
Belt.MutableQueue	size
Belt.MutableQueue	toArray
Belt.MutableQueue	transfer
Belt.MutableSet	add
Belt.MutableSet	addCheck
Belt.MutableSet	checkInvariantInternal
Belt.MutableSet	cmp
Belt.MutableSet	copy
Belt.MutableSet	diff
Belt.MutableSet	eq
Belt.MutableSet	every
Belt.MutableSet	everyU
Belt.MutableSet	forEach
Belt.MutableSet	forEachU
Belt.MutableSet	fromArray
Belt.MutableSet	fromSortedArrayUnsafe
Belt.MutableSet	get
Belt.MutableSet	getExn
Belt.MutableSet	getUndefined
Belt.MutableSet	has
Belt.MutableSet	intersect
Belt.MutableSet	isEmpty
Belt.MutableSet	keep
Belt.MutableSet	keepU
Belt.MutableSet	make
Belt.MutableSet	maxUndefined
Belt.MutableSet	maximum
Belt.MutableSet	mergeMany
Belt.MutableSet	minUndefined
Belt.MutableSet	minimum
Belt.MutableSet	partition
Belt.MutableSet	partitionU
Belt.MutableSet	reduce
Belt.MutableSet	reduceU
Belt.MutableSet	remove
Belt.MutableSet	removeCheck
Belt.MutableSet	removeMany
Belt.MutableSet	size
Belt.MutableSet	some
Belt.MutableSet	someU
Belt.MutableSet	split
Belt.MutableSet	subset
Belt.MutableSet	toArray
Belt.MutableSet	toList
Belt.MutableSet	union
Belt.MutableSet.Int	add
Belt.MutableSet.Int	addCheck
Belt.MutableSet.Int	checkInvariantInternal
Belt.MutableSet.Int	cmp
Belt.MutableSet.Int	copy
Belt.MutableSet.Int	diff
Belt.MutableSet.Int	eq
Belt.MutableSet.Int	every
Belt.MutableSet.Int	everyU
Belt.MutableSet.Int	forEach
Belt.MutableSet.Int	forEachU
Belt.MutableSet.Int	fromArray
Belt.MutableSet.Int	fromSortedArrayUnsafe
Belt.MutableSet.Int	get
Belt.MutableSet.Int	getExn
Belt.MutableSet.Int	getUndefined
Belt.MutableSet.Int	has
Belt.MutableSet.Int	intersect
Belt.MutableSet.Int	isEmpty
Belt.MutableSet.Int	keep
Belt.MutableSet.Int	keepU
Belt.MutableSet.Int	make
Belt.MutableSet.Int	maxUndefined
Belt.MutableSet.Int	maximum
Belt.MutableSet.Int	mergeMany
Belt.MutableSet.Int	minUndefined
Belt.MutableSet.Int	minimum
Belt.MutableSet.Int	partition
Belt.MutableSet.Int	partitionU
